founder_name,company_id,company_name,batch,status,tags,location,website,company_linkedin,short_description,num_founders
'Caroline Mckeon'],25700,Alga Biosciences,W22,Active,"['Biotech', 'Climate', 'Agriculture']","Berkeley, CA",https://www.alga.bio/,https://www.linkedin.com/company/alga-biosciences,We stop cows from burping methane.,3
['Lanre Ogungbe',25697,Prembly (formerly Identitypass),W22,Active,"['B2B', 'Identity', 'Security', 'API']","Lagos, Nigeria",https://prembly.com/,https://www.linkedin.com/company/my-identity-pass,Identity Verification API for Africa,3
'Niyi Adegboye',25697,Prembly (formerly Identitypass),W22,Active,"['B2B', 'Identity', 'Security', 'API']","Lagos, Nigeria",https://prembly.com/,https://www.linkedin.com/company/my-identity-pass,Identity Verification API for Africa,3
'Ebuka Obi'],25697,Prembly (formerly Identitypass),W22,Active,"['B2B', 'Identity', 'Security', 'API']","Lagos, Nigeria",https://prembly.com/,https://www.linkedin.com/company/my-identity-pass,Identity Verification API for Africa,3
['Amir Tarighat',25696,Agency,W22,Active,"['SaaS', 'Consumer', 'Security', 'Insurance', 'Enterprise']",New York,https://GetAgency.com,https://www.linkedin.com/company/getagency1,Advanced Personal Cybersecurity for Enterprises,2
'Tyler Carbone'],25696,Agency,W22,Active,"['SaaS', 'Consumer', 'Security', 'Insurance', 'Enterprise']",New York,https://GetAgency.com,https://www.linkedin.com/company/getagency1,Advanced Personal Cybersecurity for Enterprises,2
['Alen Cvisic',25693,Tola,W22,Active,"['Fintech', 'SaaS']",San Francisco,https://tolahq.com,https://www.linkedin.com/company/tolahq,"The simple, fast and free tool for businesses to pay and get paid",2
'Guillaume Simard'],25693,Tola,W22,Active,"['Fintech', 'SaaS']",San Francisco,https://tolahq.com,https://www.linkedin.com/company/tolahq,"The simple, fast and free tool for businesses to pay and get paid",2
['Joakim Bruchmann',25695,Pluto.markets,W22,Active,"['Fintech', 'Crypto / Web3']","Copenhagen, Denmark",http://pluto.markets/,https://www.linkedin.com/company/pluto-markets/,Scandinavian investment app for GenZ,2
'Oscar Vingtoft'],25695,Pluto.markets,W22,Active,"['Fintech', 'Crypto / Web3']","Copenhagen, Denmark",http://pluto.markets/,https://www.linkedin.com/company/pluto-markets/,Scandinavian investment app for GenZ,2
['Arsalan Bashir'],25692,Livedocs,W22,Active,"['SaaS', 'Productivity', 'Analytics']",San Francisco,https://livedocs.com,,No-code analytics tool for modern teams,1
['Aman Bhayana'],25694,PayCrunch,W22,Active,"['Fintech', 'Payments', 'India']","Bengaluru, India",https://paycrunch.in,https://www.linkedin.com/company/paycrunch,Credit Card for college students based on UPI.,1
['Fabio Schmidberger',25691,voize,W22,Active,['Healthcare'],"Berlin, Germany",https://voize.de/,https://www.linkedin.com/company/voize-de/,App for healthcare workers to fill out forms using speech,3
'Marcel Schmidberger',25691,voize,W22,Active,['Healthcare'],"Berlin, Germany",https://voize.de/,https://www.linkedin.com/company/voize-de/,App for healthcare workers to fill out forms using speech,3
'Erik Ziegler'],25691,voize,W22,Active,['Healthcare'],"Berlin, Germany",https://voize.de/,https://www.linkedin.com/company/voize-de/,App for healthcare workers to fill out forms using speech,3
['Sachin Jain',25690,Requestly,W22,Active,"['Developer Tools', 'SaaS', 'Open Source', 'API']","New Delhi, India",https://requestly.io,https://www.linkedin.com/company/requestly/,Setup Rules to Redirect and Mock HTTP Requests in Browser,2
'Sagar Soni'],25690,Requestly,W22,Active,"['Developer Tools', 'SaaS', 'Open Source', 'API']","New Delhi, India",https://requestly.io,https://www.linkedin.com/company/requestly/,Setup Rules to Redirect and Mock HTTP Requests in Browser,2
['Snehanshu Gandhi',25689,Kaagaz,W22,Active,"['SaaS', 'India']","New Delhi, India",https://kaagaz.app,https://www.linkedin.com/company/66964991/,'Office' Suite for Mobile-first Businesses in India,3
'Tamanjit Bindra',25689,Kaagaz,W22,Active,"['SaaS', 'India']","New Delhi, India",https://kaagaz.app,https://www.linkedin.com/company/66964991/,'Office' Suite for Mobile-first Businesses in India,3
'Gaurav Shrishrimal'],25689,Kaagaz,W22,Active,"['SaaS', 'India']","New Delhi, India",https://kaagaz.app,https://www.linkedin.com/company/66964991/,'Office' Suite for Mobile-first Businesses in India,3
['Alphas Sinja',25685,Boya,W22,Active,"['FinOps', 'Fintech', 'Payments', 'B2B', 'Neobank']","Nairobi, Kenya",https://boyahq.com/,https://www.linkedin.com/company/boya-inc,Corporate Expense cards and Spend management for businesses in Africa,2
'Robert Nyangate'],25685,Boya,W22,Active,"['FinOps', 'Fintech', 'Payments', 'B2B', 'Neobank']","Nairobi, Kenya",https://boyahq.com/,https://www.linkedin.com/company/boya-inc,Corporate Expense cards and Spend management for businesses in Africa,2
['Amr Yussif',25683,FinFlx,W22,Active,"['Fintech', 'SaaS', 'B2B']","Dubai, United Arab Emirates",https://finflx.com,https://www.linkedin.com/company/finflx,Flexible Workplace Savings plans for SMEs in MENA.,2
'Matthieu Capelle'],25683,FinFlx,W22,Active,"['Fintech', 'SaaS', 'B2B']","Dubai, United Arab Emirates",https://finflx.com,https://www.linkedin.com/company/finflx,Flexible Workplace Savings plans for SMEs in MENA.,2
['Vamsee Koneru'],25681,SpadeWorks,W22,Active,"['Marketplace', 'SaaS', 'B2B']","Hyderabad, India",https://www.spadeworks.co,https://www.linkedin.com/company/spadeworks,Marketplace where Indian SMBs can book verified blue collar workforce,1
['Sipra Laddha',25682,LunaJoy,W22,Active,"['Mental Health Tech', 'Digital Health', 'Femtech']","Atlanta, GA",http://HelloLunaJoy.com,https://www.linkedin.com/company/lunajoy,Precision mental health care for women,2
'Shama Rathi'],25682,LunaJoy,W22,Active,"['Mental Health Tech', 'Digital Health', 'Femtech']","Atlanta, GA",http://HelloLunaJoy.com,https://www.linkedin.com/company/lunajoy,Precision mental health care for women,2
['Henry Mascot',25684,Curacel,W22,Active,"['Fintech', 'SaaS', 'B2B', 'API', 'Insurance']","Lagos, Nigeria",https://curacel.co,https://www.linkedin.com/company/curacel/,Modern Insurance Infrastructure for Emerging Markets,2
'John Flash Dada'],25684,Curacel,W22,Active,"['Fintech', 'SaaS', 'B2B', 'API', 'Insurance']","Lagos, Nigeria",https://curacel.co,https://www.linkedin.com/company/curacel/,Modern Insurance Infrastructure for Emerging Markets,2
['Tom Firth'],25680,Cotera,W22,Active,"['Analytics', 'Marketing', 'CRM']",New York,https://cotera.co,https://www.linkedin.com/company/coterahq,Find your best customers.,1
['Jai Thirani',25679,Sero,W22,Active,"['SaaS', 'B2B', 'Customer Success', 'Customer Support']","Chicago, IL",https://www.sero.so,https://www.linkedin.com/company/sero-so/,Align Sales Customer Success & Support on one stack,2
'Aditya Padwal'],25679,Sero,W22,Active,"['SaaS', 'B2B', 'Customer Success', 'Customer Support']","Chicago, IL",https://www.sero.so,https://www.linkedin.com/company/sero-so/,Align Sales Customer Success & Support on one stack,2
['Federico Patiño',25678,Botin,W22,Active,"['Fintech', 'Crypto / Web3']","San José, Costa Rica",https://www.botin.app,https://www.linkedin.com/company/botinapp,Investment super app for Latin America,3
'James Jara',25678,Botin,W22,Active,"['Fintech', 'Crypto / Web3']","San José, Costa Rica",https://www.botin.app,https://www.linkedin.com/company/botinapp,Investment super app for Latin America,3
'Robert Baron'],25678,Botin,W22,Active,"['Fintech', 'Crypto / Web3']","San José, Costa Rica",https://www.botin.app,https://www.linkedin.com/company/botinapp,Investment super app for Latin America,3
['Wesley Zheng',25677,Posh,W22,Active,"['Energy Storage', 'Robotics', 'Climate', 'ClimateTech']",San Francisco,https://www.poshrobotics.com/,https://www.linkedin.com/company/posh-robotics,Making sustainable batteries,2
'Minh Chung Hoang'],25677,Posh,W22,Active,"['Energy Storage', 'Robotics', 'Climate', 'ClimateTech']",San Francisco,https://www.poshrobotics.com/,https://www.linkedin.com/company/posh-robotics,Making sustainable batteries,2
['John Jost',25673,Enlightra,W22,Active,"['Hard Tech', 'Hardware']","Ecublens, Switzerland",https://www.enlightra.com/,,Multicolor lasers for ultrafast data transmission,2
'Maxim Karpov'],25673,Enlightra,W22,Active,"['Hard Tech', 'Hardware']","Ecublens, Switzerland",https://www.enlightra.com/,,Multicolor lasers for ultrafast data transmission,2
['Jen Liu',25674,Toko,W22,Active,"['AI-Enhanced Learning', 'Education', 'Generative AI', 'Machine Learning', 'Consumer']",New York,https://tokotutor.com/,,Learn English by speaking with an AI,2
'Erica Du'],25674,Toko,W22,Active,"['AI-Enhanced Learning', 'Education', 'Generative AI', 'Machine Learning', 'Consumer']",New York,https://tokotutor.com/,,Learn English by speaking with an AI,2
['Shoaib Khan',25671,Markaz Technologies,W22,Active,"['Marketplace', 'E-commerce']","Islamabad, Pakistan",https://www.markaz.app,https://www.linkedin.com/company/markaz-tech,Reselling marketplace for social media entrepreneurs in Pakistan,4
'Sameel Hayat',25671,Markaz Technologies,W22,Active,"['Marketplace', 'E-commerce']","Islamabad, Pakistan",https://www.markaz.app,https://www.linkedin.com/company/markaz-tech,Reselling marketplace for social media entrepreneurs in Pakistan,4
'Umair Aslam',25671,Markaz Technologies,W22,Active,"['Marketplace', 'E-commerce']","Islamabad, Pakistan",https://www.markaz.app,https://www.linkedin.com/company/markaz-tech,Reselling marketplace for social media entrepreneurs in Pakistan,4
'Fawad Hussain'],25671,Markaz Technologies,W22,Active,"['Marketplace', 'E-commerce']","Islamabad, Pakistan",https://www.markaz.app,https://www.linkedin.com/company/markaz-tech,Reselling marketplace for social media entrepreneurs in Pakistan,4
['Asher Adeniyi',25670,Eazipay Inc.,W22,Active,"['Fintech', 'Payments', 'Payroll']","Lagos, Nigeria",https://myeazipay.com,https://www.linkedin.com/company/myeazipay/,Simple Payroll Solution for Africa,3
'Emmanuel Efosa-Zuwa (Uwoghiren)',25670,Eazipay Inc.,W22,Active,"['Fintech', 'Payments', 'Payroll']","Lagos, Nigeria",https://myeazipay.com,https://www.linkedin.com/company/myeazipay/,Simple Payroll Solution for Africa,3
'Kingsley Michael'],25670,Eazipay Inc.,W22,Active,"['Fintech', 'Payments', 'Payroll']","Lagos, Nigeria",https://myeazipay.com,https://www.linkedin.com/company/myeazipay/,Simple Payroll Solution for Africa,3
['Alexander Von Boetticher',25672,Cogram,W22,Active,"['Artificial Intelligence', 'B2B']","Berlin, Germany",https://cogram.com,https://www.linkedin.com/company/cogramai,Effortless meeting notes and action items,2
'Ricardo Wölker'],25672,Cogram,W22,Active,"['Artificial Intelligence', 'B2B']","Berlin, Germany",https://cogram.com,https://www.linkedin.com/company/cogramai,Effortless meeting notes and action items,2
['Ezequiel Bucai',25665,Wibond,W22,Active,"['Banking as a Service', 'Cashierless Checkout', 'Fintech']","Córdoba, Argentina",https://www.wibond.co/,,Affirm for LATAM ,2
'Lucrecia Porta'],25665,Wibond,W22,Active,"['Banking as a Service', 'Cashierless Checkout', 'Fintech']","Córdoba, Argentina",https://www.wibond.co/,,Affirm for LATAM ,2
['Rakesh Goyal'],25663,Velt,W22,Active,"['Developer Tools', 'SaaS', 'Collaboration', 'API', 'Remote Work']",San Francisco,https://velt.dev,https://www.linkedin.com/company/veltjs/,Add powerful collaboration features to your product ridiculously fast.,1
['Santiago Pezzoni',25662,digiventures,W22,Active,"['Fintech', 'SaaS', 'B2B']","Buenos Aires, Argentina",https://www.digiventures.la/,https://www.linkedin.com/company/digiventures,Enabling banks have a fintech-style loan origination process,2
'Hernan Lopez Conde'],25662,digiventures,W22,Active,"['Fintech', 'SaaS', 'B2B']","Buenos Aires, Argentina",https://www.digiventures.la/,https://www.linkedin.com/company/digiventures,Enabling banks have a fintech-style loan origination process,2
['Chalam Pvs',25656,Airdot,W22,Active,"['Developer Tools', 'Generative AI', 'Analytics', 'Data Science', 'AI Assistant']","Hyderabad, India",https://www.airdot.io/,https://www.linkedin.com/company/airdothq/,An AI-powered notebook for faster data analysis,2
'Sandilya Miduthuri'],25656,Airdot,W22,Active,"['Developer Tools', 'Generative AI', 'Analytics', 'Data Science', 'AI Assistant']","Hyderabad, India",https://www.airdot.io/,https://www.linkedin.com/company/airdothq/,An AI-powered notebook for faster data analysis,2
['Juan Diego Galvez',25660,PayCaddy,W22,Active,"['Banking as a Service', 'Fintech', 'B2B']","Panama City, Panama",https://paycaddy.com/,https://www.linkedin.com/company/65344002/admin/,Simplified Banking as a Service for Latam,2
'Federico Benavides'],25660,PayCaddy,W22,Active,"['Banking as a Service', 'Fintech', 'B2B']","Panama City, Panama",https://paycaddy.com/,https://www.linkedin.com/company/65344002/admin/,Simplified Banking as a Service for Latam,2
['Aaron Neiderhiser',25659,Tuva Health,W22,Active,"['SaaS', 'B2B', 'Digital Health']","Salt Lake City, UT",https://tuvahealth.com/,https://www.linkedin.com/company/tuva-health/,Open source software that cleans and transforms messy healthcare data.,2
'Coco Zuloaga'],25659,Tuva Health,W22,Active,"['SaaS', 'B2B', 'Digital Health']","Salt Lake City, UT",https://tuvahealth.com/,https://www.linkedin.com/company/tuva-health/,Open source software that cleans and transforms messy healthcare data.,2
['Rani Mavram',25657,Complete,W22,Active,"['SaaS', 'B2B', 'HR Tech']",San Francisco,https://complete.so,https://www.linkedin.com/company/withcomplete,The complete way to do compensation,2
'Zack Field'],25657,Complete,W22,Active,"['SaaS', 'B2B', 'HR Tech']",San Francisco,https://complete.so,https://www.linkedin.com/company/withcomplete,The complete way to do compensation,2
['Yinka Elujoba',25658,Plumter,W22,Active,['Fintech'],"Lagos, Nigeria",https://plumter.com,https://www.linkedin.com/company/plumter,Easy foreign payments for Africa,2
'Eni Joshua'],25658,Plumter,W22,Active,['Fintech'],"Lagos, Nigeria",https://plumter.com,https://www.linkedin.com/company/plumter,Easy foreign payments for Africa,2
['Michael Do',25655,Anfin,W22,Active,"['Fintech', 'Consumer', 'Investing']","Ho Chi Minh City, Vietnam",https://anfin.vn/,https://www.linkedin.com/company/anfin-vn/mycompany/,Modern stock trading for Vietnam,2
'Phuoc Tran'],25655,Anfin,W22,Active,"['Fintech', 'Consumer', 'Investing']","Ho Chi Minh City, Vietnam",https://anfin.vn/,https://www.linkedin.com/company/anfin-vn/mycompany/,Modern stock trading for Vietnam,2
['Roy Stillwell'],25650,NearWave,W22,Active,"['Medical Devices', 'Healthcare', 'Oncology']","South Bend, IN",http://nearwave.co,https://www.linkedin.com/company/nearwave/about/,Helping physicians select the right therapy for breast cancer patients,1
['Ankit Parasher',25652,SALT,W22,Active,"['Fintech', 'SaaS', 'B2B']","Bengaluru, India",https://salt.pe,https://www.linkedin.com/company/saltpe/,B2B Cross-Border Payment & Compliance Platform,2
'Udita Pal'],25652,SALT,W22,Active,"['Fintech', 'SaaS', 'B2B']","Bengaluru, India",https://salt.pe,https://www.linkedin.com/company/saltpe/,B2B Cross-Border Payment & Compliance Platform,2
['Yee Meng (Daniel) Chua',25645,Power to the Brand,W22,Active,"['Consumer', 'B2B']","Singapore, Singapore",https://powertothebrand.com/,,Marketing & distribution as-a-service in Southeast Asia,2
'Rasmus Chow'],25645,Power to the Brand,W22,Active,"['Consumer', 'B2B']","Singapore, Singapore",https://powertothebrand.com/,,Marketing & distribution as-a-service in Southeast Asia,2
['Francis Thumpasery',25647,PermitFlow,W22,Active,"['GovTech', 'Construction', 'Proptech']","San Jose, CA",http://www.permitflow.com,,TurboTax for Construction Permitting,2
'Samuel Lam'],25647,PermitFlow,W22,Active,"['GovTech', 'Construction', 'Proptech']","San Jose, CA",http://www.permitflow.com,,TurboTax for Construction Permitting,2
['Malcolm-Wiley Floyd',25649,Stairs Financial,W22,Active,"['Fintech', 'GovTech', 'Proptech']",New York,https://stairsfinancial.com,https://www.linkedin.com/company/stairs-financial,Find a home you can actually afford,2
'Scott Fritz'],25649,Stairs Financial,W22,Active,"['Fintech', 'GovTech', 'Proptech']",New York,https://stairsfinancial.com,https://www.linkedin.com/company/stairs-financial,Find a home you can actually afford,2
['Adam Sommer'],25644,Kable,W22,Active,"['Developer Tools', 'API', 'Billing']","Santa Monica, CA",https://kable.io,https://www.linkedin.com/company/kable-io,Usage-based billing for API companies,1
['Rachit Puri',25654,IMT Care,W22,Active,"['Healthcare', 'Insurance', 'India']","Mumbai, India",https://www.imt.care,,Disrupting Indian Insurance space by empowering distrubutors,2
'Kunal Popat'],25654,IMT Care,W22,Active,"['Healthcare', 'Insurance', 'India']","Mumbai, India",https://www.imt.care,,Disrupting Indian Insurance space by empowering distrubutors,2
