founder_name,company_id,company_name,batch,status,tags,location,website,company_linkedin,short_description,num_founders,is_ai,is_devtools,is_saas,linkedin_slug,linkedin_profile_estimated,has_company_linkedin,linkedin_confidence,is_recent_batch,is_priority_industry
Kingsley Michael,25670,Eazipay Inc.,W22,Active,"['Fintech', 'Payments', 'Payroll']","Lagos, Nigeria",https://myeazipay.com,https://www.linkedin.com/company/myeazipay/,Simple Payroll Solution for Africa,3,False,False,False,kingsley-michael,https://www.linkedin.com/in/kingsley-michael,True,High,True,False
Alexander Von Boetticher,25672,Cogram,W22,Active,"['Artificial Intelligence', 'B2B']","Berlin, Germany",https://cogram.com,https://www.linkedin.com/company/cogramai,Effortless meeting notes and action items,2,True,False,True,alexander-von-boetticher,https://www.linkedin.com/in/alexander-von-boetticher,True,High,True,True
Ricardo Wölker,25672,Cogram,W22,Active,"['Artificial Intelligence', 'B2B']","Berlin, Germany",https://cogram.com,https://www.linkedin.com/company/cogramai,Effortless meeting notes and action items,2,True,False,True,ricardo-wlker,https://www.linkedin.com/in/ricardo-wlker,True,High,True,True
Ezequiel Bucai,25665,Wibond,W22,Active,"['Banking as a Service', 'Cashierless Checkout', 'Fintech']","Córdoba, Argentina",https://www.wibond.co/,,Affirm for LATAM ,2,False,False,False,ezequiel-bucai,https://www.linkedin.com/in/ezequiel-bucai,False,Medium,True,False
Lucrecia Porta,25665,Wibond,W22,Active,"['Banking as a Service', 'Cashierless Checkout', 'Fintech']","Córdoba, Argentina",https://www.wibond.co/,,Affirm for LATAM ,2,False,False,False,lucrecia-porta,https://www.linkedin.com/in/lucrecia-porta,False,Medium,True,False
Rakesh Goyal,25663,Velt,W22,Active,"['Developer Tools', 'SaaS', 'Collaboration', 'API', 'Remote Work']",San Francisco,https://velt.dev,https://www.linkedin.com/company/veltjs/,Add powerful collaboration features to your product ridiculously fast.,1,False,True,True,rakesh-goyal,https://www.linkedin.com/in/rakesh-goyal,True,High,True,True
Santiago Pezzoni,25662,digiventures,W22,Active,"['Fintech', 'SaaS', 'B2B']","Buenos Aires, Argentina",https://www.digiventures.la/,https://www.linkedin.com/company/digiventures,Enabling banks have a fintech-style loan origination process,2,False,False,True,santiago-pezzoni,https://www.linkedin.com/in/santiago-pezzoni,True,High,True,True
Hernan Lopez Conde,25662,digiventures,W22,Active,"['Fintech', 'SaaS', 'B2B']","Buenos Aires, Argentina",https://www.digiventures.la/,https://www.linkedin.com/company/digiventures,Enabling banks have a fintech-style loan origination process,2,False,False,True,hernan-lopez-conde,https://www.linkedin.com/in/hernan-lopez-conde,True,High,True,True
Chalam Pvs,25656,Airdot,W22,Active,"['Developer Tools', 'Generative AI', 'Analytics', 'Data Science', 'AI Assistant']","Hyderabad, India",https://www.airdot.io/,https://www.linkedin.com/company/airdothq/,An AI-powered notebook for faster data analysis,2,True,True,False,chalam-pvs,https://www.linkedin.com/in/chalam-pvs,True,High,True,True
Sandilya Miduthuri,25656,Airdot,W22,Active,"['Developer Tools', 'Generative AI', 'Analytics', 'Data Science', 'AI Assistant']","Hyderabad, India",https://www.airdot.io/,https://www.linkedin.com/company/airdothq/,An AI-powered notebook for faster data analysis,2,True,True,False,sandilya-miduthuri,https://www.linkedin.com/in/sandilya-miduthuri,True,High,True,True
Juan Diego Galvez,25660,PayCaddy,W22,Active,"['Banking as a Service', 'Fintech', 'B2B']","Panama City, Panama",https://paycaddy.com/,https://www.linkedin.com/company/65344002/admin/,Simplified Banking as a Service for Latam,2,False,False,True,juan-diego-galvez,https://www.linkedin.com/in/juan-diego-galvez,True,High,True,True
Federico Benavides,25660,PayCaddy,W22,Active,"['Banking as a Service', 'Fintech', 'B2B']","Panama City, Panama",https://paycaddy.com/,https://www.linkedin.com/company/65344002/admin/,Simplified Banking as a Service for Latam,2,False,False,True,federico-benavides,https://www.linkedin.com/in/federico-benavides,True,High,True,True
Aaron Neiderhiser,25659,Tuva Health,W22,Active,"['SaaS', 'B2B', 'Digital Health']","Salt Lake City, UT",https://tuvahealth.com/,https://www.linkedin.com/company/tuva-health/,Open source software that cleans and transforms messy healthcare data.,2,False,False,True,aaron-neiderhiser,https://www.linkedin.com/in/aaron-neiderhiser,True,High,True,True
Coco Zuloaga,25659,Tuva Health,W22,Active,"['SaaS', 'B2B', 'Digital Health']","Salt Lake City, UT",https://tuvahealth.com/,https://www.linkedin.com/company/tuva-health/,Open source software that cleans and transforms messy healthcare data.,2,False,False,True,coco-zuloaga,https://www.linkedin.com/in/coco-zuloaga,True,High,True,True
Rani Mavram,25657,Complete,W22,Active,"['SaaS', 'B2B', 'HR Tech']",San Francisco,https://complete.so,https://www.linkedin.com/company/withcomplete,The complete way to do compensation,2,False,False,True,rani-mavram,https://www.linkedin.com/in/rani-mavram,True,High,True,True
Zack Field,25657,Complete,W22,Active,"['SaaS', 'B2B', 'HR Tech']",San Francisco,https://complete.so,https://www.linkedin.com/company/withcomplete,The complete way to do compensation,2,False,False,True,zack-field,https://www.linkedin.com/in/zack-field,True,High,True,True
Yinka Elujoba,25658,Plumter,W22,Active,['Fintech'],"Lagos, Nigeria",https://plumter.com,https://www.linkedin.com/company/plumter,Easy foreign payments for Africa,2,False,False,False,yinka-elujoba,https://www.linkedin.com/in/yinka-elujoba,True,High,True,False
Eni Joshua,25658,Plumter,W22,Active,['Fintech'],"Lagos, Nigeria",https://plumter.com,https://www.linkedin.com/company/plumter,Easy foreign payments for Africa,2,False,False,False,eni-joshua,https://www.linkedin.com/in/eni-joshua,True,High,True,False
Michael Do,25655,Anfin,W22,Active,"['Fintech', 'Consumer', 'Investing']","Ho Chi Minh City, Vietnam",https://anfin.vn/,https://www.linkedin.com/company/anfin-vn/mycompany/,Modern stock trading for Vietnam,2,False,False,False,michael-do,https://www.linkedin.com/in/michael-do,True,High,True,False
Phuoc Tran,25655,Anfin,W22,Active,"['Fintech', 'Consumer', 'Investing']","Ho Chi Minh City, Vietnam",https://anfin.vn/,https://www.linkedin.com/company/anfin-vn/mycompany/,Modern stock trading for Vietnam,2,False,False,False,phuoc-tran,https://www.linkedin.com/in/phuoc-tran,True,High,True,False
Roy Stillwell,25650,NearWave,W22,Active,"['Medical Devices', 'Healthcare', 'Oncology']","South Bend, IN",http://nearwave.co,https://www.linkedin.com/company/nearwave/about/,Helping physicians select the right therapy for breast cancer patients,1,False,False,False,roy-stillwell,https://www.linkedin.com/in/roy-stillwell,True,High,True,False
Ankit Parasher,25652,SALT,W22,Active,"['Fintech', 'SaaS', 'B2B']","Bengaluru, India",https://salt.pe,https://www.linkedin.com/company/saltpe/,B2B Cross-Border Payment & Compliance Platform,2,False,False,True,ankit-parasher,https://www.linkedin.com/in/ankit-parasher,True,High,True,True
Udita Pal,25652,SALT,W22,Active,"['Fintech', 'SaaS', 'B2B']","Bengaluru, India",https://salt.pe,https://www.linkedin.com/company/saltpe/,B2B Cross-Border Payment & Compliance Platform,2,False,False,True,udita-pal,https://www.linkedin.com/in/udita-pal,True,High,True,True
Yee Meng (Daniel) Chua,25645,Power to the Brand,W22,Active,"['Consumer', 'B2B']","Singapore, Singapore",https://powertothebrand.com/,,Marketing & distribution as-a-service in Southeast Asia,2,False,False,True,yee-meng-daniel-chua,https://www.linkedin.com/in/yee-meng-daniel-chua,False,Medium,True,True
Rasmus Chow,25645,Power to the Brand,W22,Active,"['Consumer', 'B2B']","Singapore, Singapore",https://powertothebrand.com/,,Marketing & distribution as-a-service in Southeast Asia,2,False,False,True,rasmus-chow,https://www.linkedin.com/in/rasmus-chow,False,Medium,True,True
Francis Thumpasery,25647,PermitFlow,W22,Active,"['GovTech', 'Construction', 'Proptech']","San Jose, CA",http://www.permitflow.com,,TurboTax for Construction Permitting,2,False,False,False,francis-thumpasery,https://www.linkedin.com/in/francis-thumpasery,False,Medium,True,False
Samuel Lam,25647,PermitFlow,W22,Active,"['GovTech', 'Construction', 'Proptech']","San Jose, CA",http://www.permitflow.com,,TurboTax for Construction Permitting,2,False,False,False,samuel-lam,https://www.linkedin.com/in/samuel-lam,False,Medium,True,False
Malcolm-Wiley Floyd,25649,Stairs Financial,W22,Active,"['Fintech', 'GovTech', 'Proptech']",New York,https://stairsfinancial.com,https://www.linkedin.com/company/stairs-financial,Find a home you can actually afford,2,False,False,False,malcolm-wiley-floyd,https://www.linkedin.com/in/malcolm-wiley-floyd,True,High,True,False
Scott Fritz,25649,Stairs Financial,W22,Active,"['Fintech', 'GovTech', 'Proptech']",New York,https://stairsfinancial.com,https://www.linkedin.com/company/stairs-financial,Find a home you can actually afford,2,False,False,False,scott-fritz,https://www.linkedin.com/in/scott-fritz,True,High,True,False
Adam Sommer,25644,Kable,W22,Active,"['Developer Tools', 'API', 'Billing']","Santa Monica, CA",https://kable.io,https://www.linkedin.com/company/kable-io,Usage-based billing for API companies,1,False,True,False,adam-sommer,https://www.linkedin.com/in/adam-sommer,True,High,True,True
Rachit Puri,25654,IMT Care,W22,Active,"['Healthcare', 'Insurance', 'India']","Mumbai, India",https://www.imt.care,,Disrupting Indian Insurance space by empowering distrubutors,2,False,False,False,rachit-puri,https://www.linkedin.com/in/rachit-puri,False,Medium,True,False
Kunal Popat,25654,IMT Care,W22,Active,"['Healthcare', 'Insurance', 'India']","Mumbai, India",https://www.imt.care,,Disrupting Indian Insurance space by empowering distrubutors,2,False,False,False,kunal-popat,https://www.linkedin.com/in/kunal-popat,False,Medium,True,False
Han Wang,25643,Mintlify,W22,Active,['Developer Tools'],San Francisco,https://mintlify.com,https://www.linkedin.com/company/mintsearch,Developer-first documentation that converts users,2,False,True,False,han-wang,https://www.linkedin.com/in/han-wang,True,High,True,True
Hahnbee Lee,25643,Mintlify,W22,Active,['Developer Tools'],San Francisco,https://mintlify.com,https://www.linkedin.com/company/mintsearch,Developer-first documentation that converts users,2,False,True,False,hahnbee-lee,https://www.linkedin.com/in/hahnbee-lee,True,High,True,True
Vusal Dadalov,25634,IOMETE,W22,Active,['Analytics'],Mountain View,https://www.iomete.com/,https://www.linkedin.com/company/iomete/mycompany/,The first cloud-prem data lakehouse,2,False,False,False,vusal-dadalov,https://www.linkedin.com/in/vusal-dadalov,True,High,True,False
Piet Jan De Bruin,25634,IOMETE,W22,Active,['Analytics'],Mountain View,https://www.iomete.com/,https://www.linkedin.com/company/iomete/mycompany/,The first cloud-prem data lakehouse,2,False,False,False,piet-jan-de-bruin,https://www.linkedin.com/in/piet-jan-de-bruin,True,High,True,False
Abhishek Kumar,25619,RecordBook,W22,Active,"['Fintech', 'SaaS', 'B2B']","Bengaluru, India",https://play.google.com/store/apps/details?id=com.foodmonk.rekordapp,https://www.linkedin.com/company/inrekord,Airtable for 400 Million SMBs Globally,2,False,False,True,abhishek-kumar,https://www.linkedin.com/in/abhishek-kumar,True,High,True,True
Robbin Singh,25619,RecordBook,W22,Active,"['Fintech', 'SaaS', 'B2B']","Bengaluru, India",https://play.google.com/store/apps/details?id=com.foodmonk.rekordapp,https://www.linkedin.com/company/inrekord,Airtable for 400 Million SMBs Globally,2,False,False,True,robbin-singh,https://www.linkedin.com/in/robbin-singh,True,High,True,True
Tyler Diaz,25616,Stackshine,W22,Active,"['Robotic Process Automation', 'Productivity', 'Analytics', 'Enterprise', 'Data Engineering']","Portland, OR",https://www.stackshine.com,https://www.linkedin.com/company/stackshine,Automating all IT operations,1,False,False,False,tyler-diaz,https://www.linkedin.com/in/tyler-diaz,True,High,True,False
Atyab Bhatti,25635,SkyLink,W22,Active,"['Travel', 'AI']",New York,http://www.tryskylink.com,https://www.linkedin.com/company/89812839/admin/,Travel Management Meets AI,2,True,False,False,atyab-bhatti,https://www.linkedin.com/in/atyab-bhatti,True,High,True,True
Kush Maheshwari,25635,SkyLink,W22,Active,"['Travel', 'AI']",New York,http://www.tryskylink.com,https://www.linkedin.com/company/89812839/admin/,Travel Management Meets AI,2,True,False,False,kush-maheshwari,https://www.linkedin.com/in/kush-maheshwari,True,High,True,True
Nicholas Rudder,25618,Sphere,W22,Active,"['B2B', 'AI']",San Francisco,https://www.getsphere.com/,https://www.linkedin.com/school/getsphere/,,2,True,False,True,nicholas-rudder,https://www.linkedin.com/in/nicholas-rudder,True,High,True,True
Adrian Sarstedt,25618,Sphere,W22,Active,"['B2B', 'AI']",San Francisco,https://www.getsphere.com/,https://www.linkedin.com/school/getsphere/,,2,True,False,True,adrian-sarstedt,https://www.linkedin.com/in/adrian-sarstedt,True,High,True,True
Otto Soderlund,25617,Speechly,W22,Active,"['Artificial Intelligence', 'Developer Tools', 'Speech Recognition']","Helsinki, Finland",https://www.speechly.com/,https://www.linkedin.com/company/speechly/,Natural Language Understanding API for Speech that runs on device,2,True,True,False,otto-soderlund,https://www.linkedin.com/in/otto-soderlund,True,High,True,True
Hannes Heikinheimo,25617,Speechly,W22,Active,"['Artificial Intelligence', 'Developer Tools', 'Speech Recognition']","Helsinki, Finland",https://www.speechly.com/,https://www.linkedin.com/company/speechly/,Natural Language Understanding API for Speech that runs on device,2,True,True,False,hannes-heikinheimo,https://www.linkedin.com/in/hannes-heikinheimo,True,High,True,True
Bruno Faviero,25620,Magna,W22,Active,"['DeFi', 'DAO']",New York,https://magna.so,,Carta for Web3: token vesting and DeFi investment management. ,2,False,False,False,bruno-faviero,https://www.linkedin.com/in/bruno-faviero,False,Medium,True,False
Arun Kirubarajan,25620,Magna,W22,Active,"['DeFi', 'DAO']",New York,https://magna.so,,Carta for Web3: token vesting and DeFi investment management. ,2,False,False,False,arun-kirubarajan,https://www.linkedin.com/in/arun-kirubarajan,False,Medium,True,False
Theo Browne,25614,Ping.gg,W22,Active,"['Video', 'Media']",San Francisco,https://ping.gg,https://www.linkedin.com/company/t3-tools,Studio quality video without the studio,2,False,False,False,theo-browne,https://www.linkedin.com/in/theo-browne,True,High,True,False
Mark Florkowski,25614,Ping.gg,W22,Active,"['Video', 'Media']",San Francisco,https://ping.gg,https://www.linkedin.com/company/t3-tools,Studio quality video without the studio,2,False,False,False,mark-florkowski,https://www.linkedin.com/in/mark-florkowski,True,High,True,False
Shivam Sharma,25610,RedBrick AI,W22,Active,"['AIOps', 'Machine Learning', 'Healthcare']","Pune, India",https://redbrickai.com,https://www.linkedin.com/company/redbrick-ai,Rapid medical data annotation,2,True,False,False,shivam-sharma,https://www.linkedin.com/in/shivam-sharma,True,High,True,True
Derek Lukacs,25610,RedBrick AI,W22,Active,"['AIOps', 'Machine Learning', 'Healthcare']","Pune, India",https://redbrickai.com,https://www.linkedin.com/company/redbrick-ai,Rapid medical data annotation,2,True,False,False,derek-lukacs,https://www.linkedin.com/in/derek-lukacs,True,High,True,True
Ignacio Viau,25606,HOKALI,W22,Active,"['Marketplace', 'Sports Tech', 'Edtech']",San Francisco,https://www.hokali.co/,https://www.linkedin.com/company/42697643/admin/,After School & Enrichment Activities Marketplace,2,False,False,False,ignacio-viau,https://www.linkedin.com/in/ignacio-viau,True,High,True,False
Tomas Bisi,25606,HOKALI,W22,Active,"['Marketplace', 'Sports Tech', 'Edtech']",San Francisco,https://www.hokali.co/,https://www.linkedin.com/company/42697643/admin/,After School & Enrichment Activities Marketplace,2,False,False,False,tomas-bisi,https://www.linkedin.com/in/tomas-bisi,True,High,True,False
Alex Matsenov,25613,Gauss,W22,Active,"['Fintech', 'Consumer']",New York,https://gauss.money,,Lower interest rates on existing credit cards,2,False,False,False,alex-matsenov,https://www.linkedin.com/in/alex-matsenov,False,Medium,True,False
Abdullo Akhadov,25613,Gauss,W22,Active,"['Fintech', 'Consumer']",New York,https://gauss.money,,Lower interest rates on existing credit cards,2,False,False,False,abdullo-akhadov,https://www.linkedin.com/in/abdullo-akhadov,False,Medium,True,False
Mishaal Al Gergawi,25607,Axis,W22,Active,"['Machine Learning', 'B2B', 'Subscriptions', 'Regtech']",New York,http://axis.xyz,https://www.linkedin.com/company/axis-xyz/,Knowledge base for corporate affairs teams,2,True,False,True,mishaal-al-gergawi,https://www.linkedin.com/in/mishaal-al-gergawi,True,High,True,True
